Unnamed: 0,verified,location,id,url,public_metrics,protected,party,username,name,created_at,description
345,True,Surat,497766595,,"{'followers_count': 50021, 'following_count': 371, 'tweet_count': 15994, 'listed_count': 70}",False,BJP,zankhanabenbjp,Zankhanaben Patel,2012-02-20T10:19:28.000Z,Official Account of Smt. Zankhana Patel A Bharatiya Janta Party MLA from 168-Choryasi Legislative Assembly Gujarat
346,True,"San Antonio, TX",14802766,https://t.co/bZLTa0Uohc,"{'followers_count': 8978, 'following_count': 5495, 'tweet_count': 79177, 'listed_count': 355}",False,BJP,,"Nan Palmero, MBA",2008-05-16T19:09:49.000Z,Office Furniture Liquidations marketing | Getty award-winning photographer | Tech writer | Marathoner | Black belt | Nan rhymes with John | He/Him
347,True,,3097503906,https://t.co/U20Trq6U2s,"{'followers_count': 1719051, 'following_count': 9, 'tweet_count': 5928, 'listed_count': 871}",False,Congress,PChidambaram_IN,P. Chidambaram,2015-03-19T09:14:38.000Z,"Official account of P. Chidambaram | Member of Parliament, RajyaSabha | Former Finance Minister, GoI | Here for short but serious comment on contemporary issues"
348,True,"Delhi, India",2331591042,,"{'followers_count': 426593, 'following_count': 804, 'tweet_count': 18114, 'listed_count': 188}",False,Congress,NayakRagini,Dr. Ragini Nayak,2014-02-07T09:31:48.000Z,"Mother, Dreamer, Debater..National Spokesperson AICC..Convenor, Foreign Affairs Deptt. AICC..Ex National Gen Secretary,NSUI..Ex President,DUSU..Tweets Personal"
349,True,Katihar & Delhi,68651940,https://t.co/4nknmZd6WF,"{'followers_count': 20834, 'following_count': 2202, 'tweet_count': 9100, 'listed_count': 19}",False,Congress,AlamTauquirJNU,Tauquir Alam,2009-08-25T09:23:38.000Z,"Secretary, Indian National Congress |Incharge @INCUttarPradesh|Former Secretary @IYC|MPhil-JNU|INC MLA Candidate Pranpur 2015 &2020|@NSUI P.Candidate-JNUSU2007"
350,True,"Gujarat, India",769522958486437888,,"{'followers_count': 85555, 'following_count': 348, 'tweet_count': 6337, 'listed_count': 68}",False,Congress,AmitChavdaINC,Amit Chavda,2016-08-27T13:12:25.000Z,"Ex. President of Gujarat Pradesh Congress Committee ( @INCGujarat ). MLA, Gujarat. Tweets are personal. RTs/Like ≠ endorsement."
351,True,"Lucknow, India",78940377,,"{'followers_count': 38272, 'following_count': 7655, 'tweet_count': 10314, 'listed_count': 17}",False,Congress,sadafjafar,Sadaf Jafar,2009-10-01T16:12:17.000Z,"She/Her. 
National Coordinator All India Mahila Congress; ex- spokesperson UPCC; Social Political Human Rights activist; INC Candidate 174 Lucknow Central"
352,True,"Raipur, India",55993926,https://t.co/4jN0mVguOz,"{'followers_count': 18570, 'following_count': 310, 'tweet_count': 13151, 'listed_count': 13}",False,Congress,shaileshINC,Shailesh Trivedi,2009-07-12T02:24:27.000Z,"Chairman, Text Book Corporation, Govt. of Chhattisgarh."
353,True,India,852869933650198529,https://t.co/jEl6ZK6bQn,"{'followers_count': 16210, 'following_count': 218, 'tweet_count': 6177, 'listed_count': 13}",False,Congress,Narwal_inc,Pradeep Narwal,2017-04-14T13:03:32.000Z,"National Secretary, AIl India Congress Committee, Co-incharge @INCUttarPradesh | Former National Coordinator, AICC, |Ambedkarite| JNUite"
354,True,Jammu And Kashmir,3053479483,https://t.co/iBTyaTjE3t,"{'followers_count': 3914, 'following_count': 955, 'tweet_count': 1598, 'listed_count': 1}",False,Congress,SheikhAamir_inc,Sheikh Aamir,2015-03-01T19:35:17.000Z,Politician-Indian National Congress.
355,True,"डेरा बाबा नानक, भारत",1139588035278860288,https://t.co/lDGEP9OpWO,"{'followers_count': 27404, 'following_count': 18, 'tweet_count': 585, 'listed_count': 33}",False,Congress,Sukhjinder_INC,Sukhjinder Singh Randhawa,2019-06-14T17:38:54.000Z,Deputy Chief Minister of Punjab (India)
356,True,"Katihar, India",1157183368594743296,https://t.co/sWHJpcfQ3w,"{'followers_count': 5354, 'following_count': 62, 'tweet_count': 501, 'listed_count': 3}",False,Congress,ShakeelkhanINC,Dr. Shakeel Ahmad Khan,2019-08-02T06:56:29.000Z,"National Secretary-All India Congress Committee, MLA-Kadwa (Katihar), Former DG-Nehru Yuva Kendra Sangathan, Former President- JNUSU,
Views are personal."
357,True,Mumbai,289314809,https://t.co/6GDh1WPGp1,"{'followers_count': 114376, 'following_count': 807, 'tweet_count': 19833, 'listed_count': 104}",False,Congress,sachin_inc,Sachin Sawant सचिन सावंत,2011-04-28T12:34:34.000Z,"B.E - Electronics (hon's)
General Secretary - Maharashtra Pradesh Congress committee, Member-AICC
https://t.co/hBzwFEGctj"
358,True,"Patparganj, Delhi",1522131686,https://t.co/vsI72EnRXV,"{'followers_count': 52369, 'following_count': 633, 'tweet_count': 14693, 'listed_count': 36}",False,Congress,Ch_AnilKumarINC,Anil Chaudhary,2013-06-16T12:55:29.000Z,"President, Delhi Pradesh Congress Committee | Ex AICC Secretary | Ex-MLA, | Ex-Councillor ,Ex- President DPYC & NSUI ,EC DUSU/Pres.Dyal Singh College Union"
359,True,"New Delhi, India",1153045459,https://t.co/51TS85KdYI,"{'followers_count': 8463703, 'following_count': 2353, 'tweet_count': 108420, 'listed_count': 2857}",False,Congress,INCIndia,Congress,2013-02-06T05:45:31.000Z,The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress
360,True,"New Delhi, India",1094645942735855618,https://t.co/SEtVqlka92,"{'followers_count': 4681440, 'following_count': 192, 'tweet_count': 2005, 'listed_count': 1462}",False,Congress,priyankagandhi,Priyanka Gandhi Vadra,2019-02-10T17:15:05.000Z,"General Secretary, Indian National Congress"
361,True,India,16293020,https://t.co/HSCFfD0A2U,"{'followers_count': 1213032, 'following_count': 587, 'tweet_count': 84858, 'listed_count': 599}",False,Congress,IYC,Youth Congress,2008-09-15T07:00:23.000Z,The Official Twitter Account of The Youth Wing of Indian National Congress. RTs are Not Endorsements.
362,True,"5 A, Raisina Road, New Delhi",16323656,https://t.co/otozWNPLdO,"{'followers_count': 473719, 'following_count': 273, 'tweet_count': 38451, 'listed_count': 302}",False,Congress,nsui,NSUI,2008-09-17T04:19:44.000Z,Official handle of National Students' Union of India. Country's largest & most responsible student organization. https://t.co/ineqMxlWj5
363,True,"12, Tughlak Lane, New Delhi",3171712086,https://t.co/pSFdno9O8q,"{'followers_count': 20094471, 'following_count': 278, 'tweet_count': 6069, 'listed_count': 4442}",False,Congress,RahulGandhi,Rahul Gandhi,2015-04-25T06:39:15.000Z,This is the official account of Rahul Gandhi | Member of the Indian National Congress| Member of Parliament
364,True,"Gujarat, India",756108545859448832,https://t.co/ZqEr5aXWUg,"{'followers_count': 1820126, 'following_count': 299, 'tweet_count': 4383, 'listed_count': 592}",False,Congress,HardikPatel_,Hardik Patel,2016-07-21T12:48:19.000Z,Proud Indian Patriot. Social and Political Activist. Working President of Gujarat Congress. Committed to a better India.
365,True,Delhi,371730289,https://t.co/wAwE8d6dUC,"{'followers_count': 1249839, 'following_count': 127, 'tweet_count': 34620, 'listed_count': 1360}",False,Congress,digvijaya_28,digvijaya singh,2011-09-11T12:03:57.000Z,"Ex General Secretary of All India Congress Committee , Ex CM Madhya Pradesh Ex President MPCC and Member Rajya Sabha retweets are not the endorsement!"
366,True,"Bhopal, India",3257583379,https://t.co/wqQbJY3tF9,"{'followers_count': 1062049, 'following_count': 226, 'tweet_count': 61062, 'listed_count': 287}",False,Congress,INCMP,MP Congress,2015-06-27T08:06:59.000Z,Official Twitter account Of Madhya Pradesh Congress Committee (MPCC) RT≠Endorsement
367,True,"Uttar Pradesh, India.",1906974517,https://t.co/bx15llsgFM,"{'followers_count': 514060, 'following_count': 555, 'tweet_count': 46228, 'listed_count': 273}",False,Congress,INCUttarPradesh,UP Congress,2013-09-26T06:44:40.000Z,Official Twitter Account of Uttar Pradesh Congress.
368,True,"Indore, Madhya Pradesh",223080911,https://t.co/gAUZ1CMLlU,"{'followers_count': 915024, 'following_count': 297, 'tweet_count': 38666, 'listed_count': 243}",False,Congress,jitupatwari,Jitu Patwari,2010-12-05T09:57:24.000Z,Working President @INCMP | MLA Rau (Indore) | Congress Ka Sipahi
369,True,"Madhya Pradesh, India",724205574565466112,https://t.co/ltcuDhMbKW,"{'followers_count': 1264255, 'following_count': 80, 'tweet_count': 6801, 'listed_count': 436}",False,Congress,OfficeOfKNath,Kamal Nath,2016-04-24T11:57:18.000Z,President MP Congress । Ex. Chief Minister of Madhya Pradesh । 9 times Member of Parliament from Chhindwara ।
370,True,,336088096,https://t.co/VwAQTXM2Ol,"{'followers_count': 275015, 'following_count': 1868, 'tweet_count': 35653, 'listed_count': 203}",False,Congress,rohanrgupta,Rohan Gupta,2011-07-15T18:34:26.000Z,"Chairman, Social Media Department ,
Indian National Congress"
371,True,"Bhopal, Madhya Pradesh",2616817675,https://t.co/12UgVxfbJp,"{'followers_count': 247604, 'following_count': 374, 'tweet_count': 5765, 'listed_count': 63}",False,Congress,JVSinghINC,Jaivardhan Singh,2014-07-11T06:14:39.000Z,"MLA, Raghogarh | Ex Minister for Urban Development and Housing, Madhya Pradesh"
372,True,Tamkuhi/Lucknow,2860160384,https://t.co/phbRImQ8ME,"{'followers_count': 215504, 'following_count': 560, 'tweet_count': 21567, 'listed_count': 113}",False,Congress,AjayLalluINC,Ajay Kumar Lallu,2014-10-17T11:48:19.000Z,"President-Uttar Pradesh Congress Committee | MLA
2nd Term from Tamkuhi Raj | Ex. Student Union President Kisan PG College | RTs not Endorsement"
373,True,India,2393674370,https://t.co/yb0ErEtPIr,"{'followers_count': 775209, 'following_count': 135, 'tweet_count': 3525, 'listed_count': 214}",False,Congress,RajBabbar23,Raj Babbar,2014-03-17T03:25:26.000Z,Account managed by Office of Shri Raj Babbar.
374,True,"Bhopal, India",399437937,https://t.co/xJXXwBT8QU,"{'followers_count': 234670, 'following_count': 870, 'tweet_count': 87280, 'listed_count': 111}",False,Congress,KunalChoudhary_,Kunal Choudhary,2011-10-27T14:06:23.000Z,"MLA Kalapipal (M.P.) | Former President, Madhya Pradesh Youth Congress @IYCMadhya | Facebook ― KunalChoudharyINC | Instagram ― kunalchoudhary_inc"
375,True,Uttarakhand ,2431635092,https://t.co/RGtDt7L7IS,"{'followers_count': 384460, 'following_count': 1690, 'tweet_count': 27625, 'listed_count': 181}",False,Congress,harishrawatcmuk,Harish Rawat,2014-04-07T07:13:11.000Z,"Former Chief Minister Uttarakhand &  CWC Member, AICC https://t.co/WGidzAgfWm"
376,True,Mumbai,20427494,https://t.co/k2AOeOeAmI,"{'followers_count': 433836, 'following_count': 1060, 'tweet_count': 32523, 'listed_count': 372}",False,Congress,sanjaynirupam,Sanjay Nirupam,2009-02-09T10:41:02.000Z,A Congressman.
377,True,"Dalhousie, India",869520978480582658,https://t.co/SVxfz7QLrv,"{'followers_count': 35607, 'following_count': 57, 'tweet_count': 7163, 'listed_count': 31}",False,Congress,AshaKumariINC,Asha Kumari,2017-05-30T11:48:50.000Z,"6th term MLA from Dalhousie, H.P.

Former Education Minister- H.P Govt,
Former- AICC Incharge for @INCPunjab & @INCChandigarh.

RTs do not imply endorsement"
378,True,"Jharkhand, India.      ",1610087438,https://t.co/1zJFchJFA5,"{'followers_count': 29977, 'following_count': 1017, 'tweet_count': 15335, 'listed_count': 59}",False,Congress,pranavINC,pranav jha,2013-07-21T08:39:05.000Z,"AICC Secretary, I/c, Communications, Indian National Congress"
379,True,"Patna and New Delhi, India",2584552812,https://t.co/6AkcDEXSMG,"{'followers_count': 3454409, 'following_count': 116, 'tweet_count': 1759, 'listed_count': 1002}",False,Congress,kanhaiyakumar,Kanhaiya Kumar,2014-06-23T20:46:00.000Z,Former President of JNU Students’ Union; Author- ‘From Bihar to Tihar’ https://t.co/iW6d7jEUxW
380,True,MLA SHRI CHAMKAUR SAHIB PUNJAB,213223745,,"{'followers_count': 239040, 'following_count': 41, 'tweet_count': 1653, 'listed_count': 92}",False,Congress,CHARANJITCHANNI,Charanjit S  Channi,2010-11-08T09:58:09.000Z,Chief Minister of Punjab
381,True,New Delhi,288623057,https://t.co/ZIS9vJbpeS,"{'followers_count': 41348, 'following_count': 111, 'tweet_count': 4034, 'listed_count': 77}",False,Congress,RavneetBittu,Ravneet Singh Bittu,2011-04-27T05:31:24.000Z,Member of Parliament - 16th Lok Sabha (Ludhiana) Punjab and 15th Lok Sabha (Anandpur Sahib) Punjab.
382,True,"Barmer-Jaisalmer, Rajasthan",1722765919,https://t.co/TEcFPsIw6y,"{'followers_count': 128371, 'following_count': 106, 'tweet_count': 4386, 'listed_count': 47}",False,Congress,Barmer_Harish,Harish Chaudhary,2013-09-02T15:57:54.000Z,"AICC in charge Punjab & Chandigargh ,MLA from Baytoo, Former National Secretary at AICC, Ex. MP Barmer-Jaisalmer (2009-14) I RT's are Not Endorsements."
383,True,"Ladnun, Nagaur, Rajasthan",1597719445,,"{'followers_count': 194134, 'following_count': 188, 'tweet_count': 38567, 'listed_count': 71}",False,Congress,MukeshBhakar_,Mukesh Bhakar,2013-07-16T06:31:33.000Z,"MLA, Ladnun, Rajasthan | Ex. President (Elected), RPYC |
Ex National Sec., NSUI |
Ex NSUI President, Rajasthan |  https://t.co/hU1jOmkheJ"
384,True,"Parbatsar, India",4838791572,,"{'followers_count': 166877, 'following_count': 383, 'tweet_count': 3865, 'listed_count': 32}",False,Congress,RamniwasGawriya,Ramniwas Gawriya,2016-01-31T07:50:58.000Z,"MLA Parbatsar, Rajasthan || National Delegate NSUI Rajasthan || Former President Rajasthan University Student Union(Law College)"
385,True,"Gudamalani, India",1003201143000817664,https://t.co/KcFSjel6h0,"{'followers_count': 113104, 'following_count': 96, 'tweet_count': 2887, 'listed_count': 26}",False,Congress,Hemaram_INC,Hemaram Choudhary,2018-06-03T09:06:05.000Z,"Cabinet Minister Govt. Of Rajasthan 
(Forest || Environment & Climate Change) || 6th Term MLA From Gudamalani Constituency ||"
386,True,"Viratnagar, Jaipur",997120765169356800,,"{'followers_count': 83734, 'following_count': 190, 'tweet_count': 7345, 'listed_count': 22}",False,Congress,IndrajGurjarinc,Indraj Gurjar,2018-05-17T14:24:50.000Z,MLA Viratnagar l Membar Rajasthan Pradesh Congress Committee
387,True,Jaipur,2410755840,https://t.co/9pSgwf5yVz,"{'followers_count': 3748559, 'following_count': 97, 'tweet_count': 7970, 'listed_count': 899}",False,Congress,SachinPilot,Sachin Pilot,2014-03-25T10:02:33.000Z,"MLA from Tonk| Former Minister of IT, Telecom & Corporate affairs,GoI |Commissioned officer Territorial Army"
388,True,Punjab,228496534,https://t.co/HohNEeXBKs,"{'followers_count': 36688, 'following_count': 132, 'tweet_count': 2647, 'listed_count': 68}",False,Congress,MSBADAL,Manpreet Singh Badal,2010-12-19T22:10:55.000Z,"Finance Minister, Punjab 🇮🇳
MLA, Bathinda Urban"
389,True,"Chandigarh, India",3168378830,https://t.co/N3Gt7dk3Ca,"{'followers_count': 31757, 'following_count': 596, 'tweet_count': 28935, 'listed_count': 55}",False,Congress,IYCPunjab,Punjab Youth Congress,2015-04-23T07:21:09.000Z,"It is not important what I think, it is important what a billion Indians think- @RahulGandhi.State President @brinderdhillon and State Incharge @buntyshelke_inc"
390,True,chandigarh,137433560,,"{'followers_count': 5565, 'following_count': 139, 'tweet_count': 3321, 'listed_count': 22}",False,Congress,brinderdhillon,Brinder,2010-04-26T18:53:19.000Z,"President, Punjab Youth Congress @iycpunjab 
The fundamentals of #LIFE - Question, Learn and Implement ...."
391,True,India,576533046,https://t.co/LFzWlv0q4g,"{'followers_count': 501778, 'following_count': 12155, 'tweet_count': 35884, 'listed_count': 316}",False,Congress,srinivasiyc,Srinivas BV,2012-05-10T18:17:12.000Z,National President - Indian Youth Congress @IYC | Volunteer - #SOSIYC |#MyLeaderRahulGandhi |  Views are purely personal
392,True,"Lucknow, India",57948579,https://t.co/ysJLPZFJYT,"{'followers_count': 16134978, 'following_count': 23, 'tweet_count': 5108, 'listed_count': 2361}",False,Congress,yadavakhilesh,Akhilesh Yadav,2009-07-18T14:52:00.000Z,Socialist Leader of India. Chief Minister of UP (2012 - 2017)
393,True,"Uttar Pradesh, India",2837608454,https://t.co/6Sf4vCi8ou,"{'followers_count': 49611, 'following_count': 395, 'tweet_count': 64487, 'listed_count': 54}",False,Congress,IYC_UPEast,UP East Youth Congress,2014-10-02T05:54:30.000Z,"Official A/C UP-East Youth Congress
 Incharge @vinitThind @Tanuinc @MilindGautam00
PYC President- @kanishkaPandey_ SM incharge @DrSumitDubey @AshvinAKumarINC"
394,True,Haryana,1882052538,https://t.co/0lUrjOrGiq,"{'followers_count': 134387, 'following_count': 149, 'tweet_count': 22728, 'listed_count': 149}",False,Congress,INCHaryana,Haryana Congress,2013-09-19T06:02:23.000Z,Official Twitter account of Haryana Congress
395,True,"New Delhi, India",991946118404730880,https://t.co/SEtVql2yKs,"{'followers_count': 146343, 'following_count': 119, 'tweet_count': 11837, 'listed_count': 87}",False,Congress,kumari_selja,Kumari Selja,2018-05-03T07:42:38.000Z,President - Haryana Pradesh Congress Committee । Former Union Cabinet Minister |
396,True,"New Delhi, India",1240972140,https://t.co/V7xFdeq99t,"{'followers_count': 109444, 'following_count': 323, 'tweet_count': 15272, 'listed_count': 70}",False,Congress,avinashpandeinc,Avinash Pande,2013-03-04T09:51:26.000Z,"General Secretary, Indian National Congress | Incharge Jharkhand | Ex. Member of Parliament, Rajya Sabha"
399,True,"New Delhi, India",281902422,,"{'followers_count': 407593, 'following_count': 420, 'tweet_count': 9983, 'listed_count': 230}",False,AAP,SwatiJaiHind,Swati Maliwal,2011-04-14T05:55:08.000Z,"Chairperson, Delhi Commission for Women"
400,False,Mumbai,93010952,https://t.co/UbYcsEKory,"{'followers_count': 350, 'following_count': 1094, 'tweet_count': 599, 'listed_count': 1}",True,AAP,nikitajacob,Nikita Jacob,2009-11-27T17:31:01.000Z,"Adv., Bombay High Court. Striving now for Social & Env. Justice. @ExtinctionR Volunteer. Kindness, Positivity, Unity in Diversity, Education & Awareness - key"
401,True,,3320822658,,"{'followers_count': 168142, 'following_count': 106, 'tweet_count': 30881, 'listed_count': 177}",False,AAP,AAPPunjab,AAP Punjab,2015-08-20T03:50:09.000Z,"Official account of Aam Aadmi Party - Punjab.
https://t.co/zyCpdMoP5N"
402,True,Goa,2245097203,https://t.co/CXWNa6o6Du,"{'followers_count': 41743, 'following_count': 335, 'tweet_count': 21003, 'listed_count': 102}",False,AAP,AAPGoa,Aam Aadmi Party Goa,2013-12-14T06:06:42.000Z,Official Twitter Account for @AamAadmiParty Goa.
403,True,UTTARAKHAND ,3299350784,https://t.co/wqfkwot9Yb,"{'followers_count': 36908, 'following_count': 64, 'tweet_count': 18878, 'listed_count': 71}",False,AAP,AAPUttarakhand,Aam Aadmi Party Uttarakhand,2015-07-28T09:35:28.000Z,Official Twitter Handle of Aam Aadmi Party Uttarakhand.
404,True,Delhi,2299699574,https://t.co/o1BkJ68cIX,"{'followers_count': 242314, 'following_count': 224, 'tweet_count': 52987, 'listed_count': 258}",False,AAP,AAPDelhi,Aam Aadmi Party Delhi,2014-01-19T13:38:31.000Z,Official Twitter Account of @AamAadmiParty - Delhi
405,True,"Planing Board Building, SNG",170396389,https://t.co/NAGsnCvBBF,"{'followers_count': 604105, 'following_count': 243, 'tweet_count': 2567, 'listed_count': 283}",False,AAP,BhagwantMann,Bhagwant Mann,2010-07-24T18:31:07.000Z,"Member of Parliament, Sangrur & President of Aam Aadmi Party, Punjab"
406,True,"Tilak Nagar, New Delhi",183516653,https://t.co/FvFJxV4mnA,"{'followers_count': 74198, 'following_count': 289, 'tweet_count': 10788, 'listed_count': 150}",False,AAP,JarnailSinghAAP,Jarnail Singh,2010-08-27T05:23:53.000Z,"MLA Tilak Nagar(3rd Time)
Incharge Aap Punjab,
Chairman of DDC(W),
Chairman of GGS Hospital,
Chairman WAPTEMA,
Business"
407,True,New Delhi,50228660,https://t.co/UyT74p8emk,"{'followers_count': 22324, 'following_count': 2464, 'tweet_count': 25525, 'listed_count': 124}",False,AAP,PiyuK,Priya Kapoor 🇮🇳,2009-06-24T05:52:54.000Z,"Editorial Director, Roli Books. Loves a good story."
408,True,India,711694309,https://t.co/hT8oZzjzTX,"{'followers_count': 5913206, 'following_count': 289, 'tweet_count': 126756, 'listed_count': 2022}",False,AAP,AamAadmiParty,AAP,2012-07-23T03:03:22.000Z,"भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है। जय हिन्द। 🇮🇳
https://t.co/QITJdfGePe | https://t.co/a1jzohGKYP"
409,True,"New Delhi, India",21014078,https://t.co/yPVMOk3Vw3,"{'followers_count': 658287, 'following_count': 1444, 'tweet_count': 66573, 'listed_count': 1604}",False,AAP,svaradarajan,Siddharth,2009-02-16T19:02:23.000Z,"Founding Editor of @thewire_in, @thewirehindi, @thewireurdu, @thewiremarathi. Collaborator in @TheIndiaCable. Married to @nandinisundar."
410,True,Delhi,30417501,https://t.co/mRJsvqXZHP,"{'followers_count': 3087191, 'following_count': 290, 'tweet_count': 21194, 'listed_count': 1244}",False,AAP,msisodia,Manish Sisodia,2009-04-11T07:28:46.000Z,"Not sure if I'm a politician, activist, reader, writer, journalist or.. But I'm an Indian. I like Gandhi, because he always moved ahead of his own identity"
411,True,"New Delhi, India",98815583,https://t.co/4JAW1V5d08,"{'followers_count': 639019, 'following_count': 640, 'tweet_count': 11774, 'listed_count': 401}",False,AAP,raghav_chadha,Raghav Chadha,2009-12-23T06:30:57.000Z,"Vice Chairman -Delhi Jal Board; MLA, Rajinder Nagar, Delhi; National Spokesperson, National Executive, Aam Aadmi Party; Chartered Accountant

RTs ≠ endorsements"
412,True,Delhi,362506755,https://t.co/jDYBqVEkct,"{'followers_count': 255502, 'following_count': 119, 'tweet_count': 17001, 'listed_count': 278}",False,AAP,SatyendarJain,Satyendar Jain,2011-08-26T14:25:41.000Z,"Minister of Health, Home, Power,PWD, Industries,Urban Development & Flood and Irrigation and Water. Govt of Delhi. MLA from Shakurbasti"
413,True,India,405427035,https://t.co/Pfme91xWFj,"{'followers_count': 24475633, 'following_count': 225, 'tweet_count': 32458, 'listed_count': 7088}",False,AAP,ArvindKejriwal,Arvind Kejriwal,2011-11-05T09:15:08.000Z,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।"
414,True,Delhi / Sultanpur UP,328941811,https://t.co/Fg2gOUa4Hj,"{'followers_count': 1865444, 'following_count': 460, 'tweet_count': 47885, 'listed_count': 823}",False,AAP,SanjayAzadSln,Sanjay Singh AAP,2011-07-04T09:11:54.000Z,#आमआदमी के साथ एक आम आदमी।
415,True,Uttar Pradesh,1101744014,https://t.co/A3W42NwX9P,"{'followers_count': 90148, 'following_count': 180, 'tweet_count': 38308, 'listed_count': 113}",False,AAP,AAPUttarPradesh,Aam Aadmi Party- Uttar Pradesh,2013-01-18T19:01:37.000Z,Official Twitter Account of #AamAadmiParty #UttarPradesh... https://t.co/ofEC4fisiP
416,True,Uttarakhand,1384008958621356043,https://t.co/OpNQ8bN5KX,"{'followers_count': 32451, 'following_count': 5, 'tweet_count': 1236, 'listed_count': 20}",False,AAP,ColAjayKothiyal,"Col Ajay Kothiyal, KC, SC, VSM (R.)",2021-04-19T05:00:56.000Z,"फौज में रह कर, सरहद पर देश के लिए लड़े।
अब लड़ाई है उत्तराखंड नवनिर्माण की, अपने प्रदेश के लिए । @AAPUttarakhand"
417,True,Delhi,880641566,https://t.co/W9aDsgwLxA,"{'followers_count': 90987, 'following_count': 251, 'tweet_count': 34616, 'listed_count': 150}",False,AAP,ipathak25,Durgesh Pathak,2012-10-14T17:55:56.000Z,"A simple man, who wants to live in a society where justice prevails..If not, i will fight for it till my end."
418,True,"New Delhi, India",2922933098,https://t.co/9ybrwuu1cj,"{'followers_count': 38279, 'following_count': 716, 'tweet_count': 47218, 'listed_count': 81}",False,AAP,GulabMatiala,Gulab Singh,2014-12-08T15:45:08.000Z,2nd time MLA - Matiala Delhi. Mission Gujarat 2022. Proud soldier of Arvind Kejriwal's team. Helpline +918588833434
419,True,"Sultanpur Majra , Delhi",422075698,https://t.co/7k2DLNThVb,"{'followers_count': 20174, 'following_count': 406, 'tweet_count': 6851, 'listed_count': 27}",False,AAP,mukeshahlawatap,Mukesh Ahlawat,2011-11-26T19:37:36.000Z,MLA of Sultanpur Majra ( @AamAadmiParty ) || Chairman DDC (District Development Committee) || Member of North Delhi MCD
420,True,,3283582405,https://t.co/9C9psVtNhS,"{'followers_count': 32710, 'following_count': 1242, 'tweet_count': 7335, 'listed_count': 47}",False,AAP,AAPNareshBalyan,MLA Naresh Balyan,2015-07-18T16:32:07.000Z,"AAP MLA from Uttam Nagar, New Delhi, DDC Chairman (South Delhi) Foot Soldier & Proud Team Member of Delhi CM Arvind Kejriwal Ji, Concerned Citizen."
421,True,"New Delhi, India",949933915749396480,https://t.co/cN3Ph3vxB5,"{'followers_count': 20700, 'following_count': 215, 'tweet_count': 8617, 'listed_count': 29}",False,AAP,DrSushilKrGupta,Dr Sushil Gupta,2018-01-07T09:21:09.000Z,AAP• Member of Parliament- Rajya Sabha• Educationist• Health Reformer & Environmentalist
422,True,Goa,815622985939816448,,"{'followers_count': 4300, 'following_count': 154, 'tweet_count': 2555, 'listed_count': 17}",False,AAP,RahulMhambre,Rahul Mhambre,2017-01-01T18:17:28.000Z,"Convener AAP Goa l Ready to build Goa for Goans l Motto, Live and Let others Live too l Chartered Accountant"
423,True,"Goa, India",4809020384,,"{'followers_count': 4575, 'following_count': 683, 'tweet_count': 18798, 'listed_count': 19}",False,AAP,ValmikiNaik,Valmiki Naik 🇮🇳,2016-01-24T20:00:03.000Z,"Vice-President @AAPGoa, National Council @AamAadmiParty; Civil Engineer @UnivOfPune, @UTAustin"
424,True,,1257200615781838849,,"{'followers_count': 3944, 'following_count': 311, 'tweet_count': 3801, 'listed_count': 18}",False,AAP,KumarMehraulia,Rohit Kumar Mehraulia MLA,2020-05-04T06:49:33.000Z,"MLA Trilok puri AC-55,
Govt. of NCT of Delhi
former leader of opposition in East MCD"
425,True,"New Delhi, India",1110067202705649664,,"{'followers_count': 3244, 'following_count': 733, 'tweet_count': 3134, 'listed_count': 15}",False,AAP,RaajKumarAnand1,Raaj Kumar Anand AAP MLA,2019-03-25T06:33:39.000Z,"Delhi High Court Bar Association
President--Leather Merchants Association 
President--Delhi Amateur Body Building
Foundation Founder Of Anand Path & SCCOTIC"
426,True,"Kotla Mubarakpur, New Delhi",3221753772,https://t.co/LPprjlFMpX,"{'followers_count': 5727, 'following_count': 171, 'tweet_count': 2614, 'listed_count': 37}",False,AAP,MADANLALAAP,MADAN LAL MLA,2015-05-20T21:39:31.000Z,"MLA, Kasturba Nagar Constituency,New Delhi|| Ex-President, New Delhi Bar Association|| Founder President,Saket Bar Association"
427,True,"Greater Kailash,New Delhi",2890506943,,"{'followers_count': 183738, 'following_count': 270, 'tweet_count': 11734, 'listed_count': 184}",False,AAP,Saurabh_MLAgk,Saurabh Bharadwaj,2014-11-05T05:01:26.000Z,"MLA Greater Kailash & National Spokesperson, Aam Aadmi Party"
428,True,"Civil Line Area, New Delhi",951833706,https://t.co/EoRL56MGxm,"{'followers_count': 419985, 'following_count': 124, 'tweet_count': 9919, 'listed_count': 300}",False,AAP,AapKaGopalRai,Gopal Rai,2012-11-16T15:04:01.000Z,"देशभक्त क्रान्तिकारी, Minister Environment, Development, General Administration. Govt.of NCT Delhi"
